Date,KO,PEP
2021-08-11,49.932891845703125,136.2430419921875
2021-08-12,50.02970504760742,136.26939392089844
2021-08-13,50.37297439575195,137.5435791015625
2021-08-16,50.593021392822266,138.8881072998047
2021-08-17,50.41697692871094,138.75628662109375
2021-08-18,49.730438232421875,137.3326873779297
2021-08-19,50.04730987548828,139.6438446044922
2021-08-20,49.85366439819336,139.15171813964844
2021-08-23,49.677635192871094,138.7123260498047
2021-08-24,49.29914855957031,136.9899444580078
2021-08-25,49.351959228515625,136.3836212158203
2021-08-26,48.885459899902344,135.8827362060547
2021-08-27,48.98228454589844,136.1551513671875
2021-08-30,49.448787689208984,137.0866241455078
2021-08-31,49.56321334838867,137.42935180664062
2021-09-01,49.897674560546875,138.7650909423828
2021-09-02,49.968101501464844,138.8668212890625
2021-09-03,49.932891845703125,138.99069213867188
2021-09-07,48.9998893737793,136.7256317138672
2021-09-08,49.660030364990234,138.66329956054688
2021-09-09,49.16712188720703,137.78733825683594
2021-09-10,48.94707489013672,137.5485076904297
2021-09-13,49.351959228515625,137.81390380859375
2021-09-14,49.387428283691406,137.27418518066406
2021-09-15,49.55592727661133,138.04397583007812
2021-09-16,49.08591079711914,137.636962890625
2021-09-17,48.27890396118164,136.37173461914062
2021-09-20,47.9419059753418,135.91163635253906
2021-09-21,47.93303298950195,135.84967041015625
2021-09-22,48.00398635864258,136.26553344726562
2021-09-23,47.92416763305664,136.37173461914062
2021-09-24,47.791141510009766,136.43368530273438
2021-09-27,47.54283142089844,135.12417602539062
2021-09-28,46.68260955810547,133.6466064453125
2021-09-29,46.96638870239258,134.75259399414062
2021-09-30,46.5318489074707,133.08033752441406
2021-10-01,47.01959991455078,133.55809020996094
2021-10-04,46.99299621582031,132.89453125
2021-10-05,47.07281494140625,133.6819610595703
2021-10-06,47.63151168823242,137.10614013671875
2021-10-07,47.78227996826172,138.371337890625
2021-10-08,47.99510955810547,138.05282592773438
2021-10-11,48.09267044067383,138.23861694335938
2021-10-12,48.09267044067383,138.84912109375
2021-10-13,48.101539611816406,139.7869873046875
2021-10-14,48.42966079711914,140.91067504882812
2021-10-15,48.31437683105469,140.5124969482422
2021-10-18,47.835479736328125,139.8754425048828
2021-10-19,48.021724700927734,141.65390014648438
2021-10-20,48.4473991394043,142.7244415283203
2021-10-21,48.19908905029297,140.8398895263672
2021-10-22,48.28776168823242,141.53887939453125
2021-10-25,48.09267044067383,140.87525939941406
2021-10-26,48.30550765991211,142.6005859375
2021-10-27,49.23667526245117,142.10511779785156
2021-10-28,49.69783401489258,142.998779296875
2021-10-29,49.990478515625,142.98104858398438
2021-11-01,49.81310272216797,142.68020629882812
2021-11-02,49.75102615356445,143.98968505859375
2021-11-03,49.91954040527344,145.37001037597656
2021-11-04,50.19444274902344,145.37881469726562
2021-11-05,50.407291412353516,146.87411499023438
2021-11-08,49.95500183105469,143.71539306640625
2021-11-09,50.09689712524414,144.6710205078125
2021-11-10,50.30086135864258,145.1399383544922
2021-11-11,50.318603515625,143.94546508789062
2021-11-12,50.203311920166016,143.9100799560547
2021-11-15,50.21218490600586,144.92758178710938
2021-11-16,49.85745620727539,144.49403381347656
2021-11-17,49.58253479003906,144.54713439941406
2021-11-18,49.139122009277344,144.59136962890625
2021-11-19,48.890811920166016,144.93646240234375
